Drain_Label,Drain_ID,Drain_Type,Rainfall_mm_hr,Month,Degradation_Factor_x,Design_Capacity_m3hr,Catchment_km2,Impervious_frac,Runoff_coeff,Slope,Pipe_ID,Node_ID,latitude,longitude
D-017,17,3,5,9,0.608019091,4428.085547,1.869090093,0.545371767,0.424431184,0.116153387,P-011,1253975,47.60954566,-122.340677
D-017,17,3,8,10,0.608019091,4428.085547,1.869090093,0.545371767,0.424431184,0.116153387,P-011,1253975,47.60954566,-122.340677
D-017,17,3,10,11,0.608019091,4428.085547,1.869090093,0.545371767,0.424431184,0.116153387,P-011,1253975,47.60954566,-122.340677
D-017,17,3,8,12,0.608019091,4428.085547,1.869090093,0.545371767,0.424431184,0.116153387,P-011,1253975,47.60954566,-122.340677
D-018,18,3,2,1,0.809793977,3577.562711,2.861403942,0.403976592,0.510751059,0.107442887,P-012,1241746,47.61197823,-122.3275532
D-018,18,3,3,2,0.809793977,3577.562711,2.861403942,0.403976592,0.510751059,0.107442887,P-012,1241746,47.61197823,-122.3275532
D-018,18,3,4,3,0.809793977,3577.562711,2.861403942,0.403976592,0.510751059,0.107442887,P-012,1241746,47.61197823,-122.3275532
D-018,18,3,5,4,0.809793977,3577.562711,2.861403942,0.403976592,0.510751059,0.107442887,P-012,1241746,47.61197823,-122.3275532
D-018,18,3,6,5,0.809793977,3577.562711,2.861403942,0.403976592,0.510751059,0.107442887,P-012,1241746,47.61197823,-122.3275532
D-018,18,3,5,6,0.809793977,3577.562711,2.861403942,0.403976592,0.510751059,0.107442887,P-012,1241746,47.61197823,-122.3275532
D-018,18,3,3,7,0.809793977,3577.562711,2.861403942,0.403976592,0.510751059,0.107442887,P-012,1241746,47.61197823,-122.3275532
D-018,18,3,3,8,0.809793977,3577.562711,2.861403942,0.403976592,0.510751059,0.107442887,P-012,1241746,47.61197823,-122.3275532
D-018,18,3,5,9,0.809793977,3577.562711,2.861403942,0.403976592,0.510751059,0.107442887,P-012,1241746,47.61197823,-122.3275532
D-018,18,3,8,10,0.809793977,3577.562711,2.861403942,0.403976592,0.510751059,0.107442887,P-012,1241746,47.61197823,-122.3275532
D-018,18,3,10,11,0.809793977,3577.562711,2.861403942,0.403976592,0.510751059,0.107442887,P-012,1241746,47.61197823,-122.3275532
D-018,18,3,8,12,0.809793977,3577.562711,2.861403942,0.403976592,0.510751059,0.107442887,P-012,1241746,47.61197823,-122.3275532
D-019,19,1,2,1,0.825100546,4823.733331,2.443752584,0.393862226,0.722480512,0.031545427,P-012,1238908,47.61247231,-122.328005
D-019,19,1,3,2,0.825100546,4823.733331,2.443752584,0.393862226,0.722480512,0.031545427,P-012,1238908,47.61247231,-122.328005
D-019,19,1,4,3,0.825100546,4823.733331,2.443752584,0.393862226,0.722480512,0.031545427,P-012,1238908,47.61247231,-122.328005
D-019,19,1,5,4,0.825100546,4823.733331,2.443752584,0.393862226,0.722480512,0.031545427,P-012,1238908,47.61247231,-122.328005
D-019,19,1,6,5,0.825100546,4823.733331,2.443752584,0.393862226,0.722480512,0.031545427,P-012,1238908,47.61247231,-122.328005
D-019,19,1,5,6,0.825100546,4823.733331,2.443752584,0.393862226,0.722480512,0.031545427,P-012,1238908,47.61247231,-122.328005
D-019,19,1,3,7,0.825100546,4823.733331,2.443752584,0.393862226,0.722480512,0.031545427,P-012,1238908,47.61247231,-122.328005
D-019,19,1,3,8,0.825100546,4823.733331,2.443752584,0.393862226,0.722480512,0.031545427,P-012,1238908,47.61247231,-122.328005
D-019,19,1,5,9,0.825100546,4823.733331,2.443752584,0.393862226,0.722480512,0.031545427,P-012,1238908,47.61247231,-122.328005
D-019,19,1,8,10,0.825100546,4823.733331,2.443752584,0.393862226,0.722480512,0.031545427,P-012,1238908,47.61247231,-122.328005
D-019,19,1,10,11,0.825100546,4823.733331,2.443752584,0.393862226,0.722480512,0.031545427,P-012,1238908,47.61247231,-122.328005
D-019,19,1,8,12,0.825100546,4823.733331,2.443752584,0.393862226,0.722480512,0.031545427,P-012,1238908,47.61247231,-122.328005
D-020,20,1,2,1,0.576012427,1719.464428,1.810531131,0.450145739,0.699303876,0.124216637,P-013,1244387,47.61150627,-122.3271217
D-020,20,1,3,2,0.576012427,1719.464428,1.810531131,0.450145739,0.699303876,0.124216637,P-013,1244387,47.61150627,-122.3271217
D-020,20,1,4,3,0.576012427,1719.464428,1.810531131,0.450145739,0.699303876,0.124216637,P-013,1244387,47.61150627,-122.3271217
D-020,20,1,5,4,0.576012427,1719.464428,1.810531131,0.450145739,0.699303876,0.124216637,P-013,1244387,47.61150627,-122.3271217
D-020,20,1,6,5,0.576012427,1719.464428,1.810531131,0.450145739,0.699303876,0.124216637,P-013,1244387,47.61150627,-122.3271217
D-020,20,1,5,6,0.576012427,1719.464428,1.810531131,0.450145739,0.699303876,0.124216637,P-013,1244387,47.61150627,-122.3271217
D-020,20,1,3,7,0.576012427,1719.464428,1.810531131,0.450145739,0.699303876,0.124216637,P-013,1244387,47.61150627,-122.3271217
D-020,20,1,3,8,0.576012427,1719.464428,1.810531131,0.450145739,0.699303876,0.124216637,P-013,1244387,47.61150627,-122.3271217
D-020,20,1,5,9,0.576012427,1719.464428,1.810531131,0.450145739,0.699303876,0.124216637,P-013,1244387,47.61150627,-122.3271217
D-020,20,1,8,10,0.576012427,1719.464428,1.810531131,0.450145739,0.699303876,0.124216637,P-013,1244387,47.61150627,-122.3271217
D-020,20,1,10,11,0.576012427,1719.464428,1.810531131,0.450145739,0.699303876,0.124216637,P-013,1244387,47.61150627,-122.3271217
D-020,20,1,8,12,0.576012427,1719.464428,1.810531131,0.450145739,0.699303876,0.124216637,P-013,1244387,47.61150627,-122.3271217
D-021,21,2,2,1,0.530674814,1375.642908,3.253338026,0.629535999,0.473808408,0.04142168,P-014,1266735,47.60714629,-122.3374472
D-021,21,2,3,2,0.530674814,1375.642908,3.253338026,0.629535999,0.473808408,0.04142168,P-014,1266735,47.60714629,-122.3374472
D-021,21,2,4,3,0.530674814,1375.642908,3.253338026,0.629535999,0.473808408,0.04142168,P-014,1266735,47.60714629,-122.3374472
D-021,21,2,5,4,0.530674814,1375.642908,3.253338026,0.629535999,0.473808408,0.04142168,P-014,1266735,47.60714629,-122.3374472
D-021,21,2,6,5,0.530674814,1375.642908,3.253338026,0.629535999,0.473808408,0.04142168,P-014,1266735,47.60714629,-122.3374472
D-021,21,2,5,6,0.530674814,1375.642908,3.253338026,0.629535999,0.473808408,0.04142168,P-014,1266735,47.60714629,-122.3374472
D-021,21,2,3,7,0.530674814,1375.642908,3.253338026,0.629535999,0.473808408,0.04142168,P-014,1266735,47.60714629,-122.3374472
D-021,21,2,3,8,0.530674814,1375.642908,3.253338026,0.629535999,0.473808408,0.04142168,P-014,1266735,47.60714629,-122.3374472
D-021,21,2,5,9,0.530674814,1375.642908,3.253338026,0.629535999,0.473808408,0.04142168,P-014,1266735,47.60714629,-122.3374472
D-021,21,2,8,10,0.530674814,1375.642908,3.253338026,0.629535999,0.473808408,0.04142168,P-014,1266735,47.60714629,-122.3374472
D-021,21,2,10,11,0.530674814,1375.642908,3.253338026,0.629535999,0.473808408,0.04142168,P-014,1266735,47.60714629,-122.3374472
D-021,21,2,8,12,0.530674814,1375.642908,3.253338026,0.629535999,0.473808408,0.04142168,P-014,1266735,47.60714629,-122.3374472
D-022,22,2,2,1,0.890380793,1949.344081,1.127722373,0.728757554,0.483739729,0.041334466,P-014,1268162,47.60688839,-122.3380493
D-022,22,2,3,2,0.890380793,1949.344081,1.127722373,0.728757554,0.483739729,0.041334466,P-014,1268162,47.60688839,-122.3380493
D-022,22,2,4,3,0.890380793,1949.344081,1.127722373,0.728757554,0.483739729,0.041334466,P-014,1268162,47.60688839,-122.3380493
D-022,22,2,5,4,0.890380793,1949.344081,1.127722373,0.728757554,0.483739729,0.041334466,P-014,1268162,47.60688839,-122.3380493
D-022,22,2,6,5,0.890380793,1949.344081,1.127722373,0.728757554,0.483739729,0.041334466,P-014,1268162,47.60688839,-122.3380493
D-022,22,2,5,6,0.890380793,1949.344081,1.127722373,0.728757554,0.483739729,0.041334466,P-014,1268162,47.60688839,-122.3380493
D-022,22,2,3,7,0.890380793,1949.344081,1.127722373,0.728757554,0.483739729,0.041334466,P-014,1268162,47.60688839,-122.3380493
D-022,22,2,3,8,0.890380793,1949.344081,1.127722373,0.728757554,0.483739729,0.041334466,P-014,1268162,47.60688839,-122.3380493
D-022,22,2,5,9,0.890380793,1949.344081,1.127722373,0.728757554,0.483739729,0.041334466,P-014,1268162,47.60688839,-122.3380493
D-022,22,2,8,10,0.890380793,1949.344081,1.127722373,0.728757554,0.483739729,0.041334466,P-014,1268162,47.60688839,-122.3380493
D-022,22,2,10,11,0.890380793,1949.344081,1.127722373,0.728757554,0.483739729,0.041334466,P-014,1268162,47.60688839,-122.3380493
D-022,22,2,8,12,0.890380793,1949.344081,1.127722373,0.728757554,0.483739729,0.041334466,P-014,1268162,47.60688839,-122.3380493
D-023,23,1,2,1,0.729900212,1050.616812,1.814650918,0.696118426,0.548188841,0.085176419,P-015,1270903,47.60631915,-122.339491
D-023,23,1,3,2,0.729900212,1050.616812,1.814650918,0.696118426,0.548188841,0.085176419,P-015,1270903,47.60631915,-122.339491
D-023,23,1,4,3,0.729900212,1050.616812,1.814650918,0.696118426,0.548188841,0.085176419,P-015,1270903,47.60631915,-122.339491
D-023,23,1,5,4,0.729900212,1050.616812,1.814650918,0.696118426,0.548188841,0.085176419,P-015,1270903,47.60631915,-122.339491
D-023,23,1,6,5,0.729900212,1050.616812,1.814650918,0.696118426,0.548188841,0.085176419,P-015,1270903,47.60631915,-122.339491
D-023,23,1,5,6,0.729900212,1050.616812,1.814650918,0.696118426,0.548188841,0.085176419,P-015,1270903,47.60631915,-122.339491
D-023,23,1,3,7,0.729900212,1050.616812,1.814650918,0.696118426,0.548188841,0.085176419,P-015,1270903,47.60631915,-122.339491
D-023,23,1,3,8,0.729900212,1050.616812,1.814650918,0.696118426,0.548188841,0.085176419,P-015,1270903,47.60631915,-122.339491
D-023,23,1,5,9,0.729900212,1050.616812,1.814650918,0.696118426,0.548188841,0.085176419,P-015,1270903,47.60631915,-122.339491
D-023,23,1,8,10,0.729900212,1050.616812,1.814650918,0.696118426,0.548188841,0.085176419,P-015,1270903,47.60631915,-122.339491
D-023,23,1,10,11,0.729900212,1050.616812,1.814650918,0.696118426,0.548188841,0.085176419,P-015,1270903,47.60631915,-122.339491
D-023,23,1,8,12,0.729900212,1050.616812,1.814650918,0.696118426,0.548188841,0.085176419,P-015,1270903,47.60631915,-122.339491
D-024,24,2,2,1,0.529081898,3227.834981,2.148628295,0.467960338,0.593809194,0.093011591,P-016,1250574,47.61018715,-122.3397292
D-024,24,2,3,2,0.529081898,3227.834981,2.148628295,0.467960338,0.593809194,0.093011591,P-016,1250574,47.61018715,-122.3397292
D-024,24,2,4,3,0.529081898,3227.834981,2.148628295,0.467960338,0.593809194,0.093011591,P-016,1250574,47.61018715,-122.3397292
D-024,24,2,5,4,0.529081898,3227.834981,2.148628295,0.467960338,0.593809194,0.093011591,P-016,1250574,47.61018715,-122.3397292
D-024,24,2,6,5,0.529081898,3227.834981,2.148628295,0.467960338,0.593809194,0.093011591,P-016,1250574,47.61018715,-122.3397292
D-024,24,2,5,6,0.529081898,3227.834981,2.148628295,0.467960338,0.593809194,0.093011591,P-016,1250574,47.61018715,-122.3397292
D-024,24,2,3,7,0.529081898,3227.834981,2.148628295,0.467960338,0.593809194,0.093011591,P-016,1250574,47.61018715,-122.3397292
D-024,24,2,3,8,0.529081898,3227.834981,2.148628295,0.467960338,0.593809194,0.093011591,P-016,1250574,47.61018715,-122.3397292
D-024,24,2,5,9,0.529081898,3227.834981,2.148628295,0.467960338,0.593809194,0.093011591,P-016,1250574,47.61018715,-122.3397292
D-024,24,2,8,10,0.529081898,3227.834981,2.148628295,0.467960338,0.593809194,0.093011591,P-016,1250574,47.61018715,-122.3397292
D-024,24,2,10,11,0.529081898,3227.834981,2.148628295,0.467960338,0.593809194,0.093011591,P-016,1250574,47.61018715,-122.3397292
D-024,24,2,8,12,0.529081898,3227.834981,2.148628295,0.467960338,0.593809194,0.093011591,P-016,1250574,47.61018715,-122.3397292
D-025,25,1,2,1,0.997433159,5162.068772,2.552314929,0.872919168,0.647301909,0.091212069,P-017,1278452,47.60497952,-122.338034
D-025,25,1,3,2,0.997433159,5162.068772,2.552314929,0.872919168,0.647301909,0.091212069,P-017,1278452,47.60497952,-122.338034
D-025,25,1,4,3,0.997433159,5162.068772,2.552314929,0.872919168,0.647301909,0.091212069,P-017,1278452,47.60497952,-122.338034
D-025,25,1,5,4,0.997433159,5162.068772,2.552314929,0.872919168,0.647301909,0.091212069,P-017,1278452,47.60497952,-122.338034
D-025,25,1,6,5,0.997433159,5162.068772,2.552314929,0.872919168,0.647301909,0.091212069,P-017,1278452,47.60497952,-122.338034
D-025,25,1,5,6,0.997433159,5162.068772,2.552314929,0.872919168,0.647301909,0.091212069,P-017,1278452,47.60497952,-122.338034
D-025,25,1,3,7,0.997433159,5162.068772,2.552314929,0.872919168,0.647301909,0.091212069,P-017,1278452,47.60497952,-122.338034
D-025,25,1,3,8,0.997433159,5162.068772,2.552314929,0.872919168,0.647301909,0.091212069,P-017,1278452,47.60497952,-122.338034
D-025,25,1,5,9,0.997433159,5162.068772,2.552314929,0.872919168,0.647301909,0.091212069,P-017,1278452,47.60497952,-122.338034
D-025,25,1,8,10,0.997433159,5162.068772,2.552314929,0.872919168,0.647301909,0.091212069,P-017,1278452,47.60497952,-122.338034
D-025,25,1,10,11,0.997433159,5162.068772,2.552314929,0.872919168,0.647301909,0.091212069,P-017,1278452,47.60497952,-122.338034
D-025,25,1,8,12,0.997433159,5162.068772,2.552314929,0.872919168,0.647301909,0.091212069,P-017,1278452,47.60497952,-122.338034
D-026,26,3,2,1,0.52889028,1061.244304,4.033291826,0.74273815,0.547565456,0.022808157,P-017,1274385,47.60565705,-122.3386539
D-026,26,3,3,2,0.52889028,1061.244304,4.033291826,0.74273815,0.547565456,0.022808157,P-017,1274385,47.60565705,-122.3386539
D-026,26,3,4,3,0.52889028,1061.244304,4.033291826,0.74273815,0.547565456,0.022808157,P-017,1274385,47.60565705,-122.3386539
D-026,26,3,5,4,0.52889028,1061.244304,4.033291826,0.74273815,0.547565456,0.022808157,P-017,1274385,47.60565705,-122.3386539
D-026,26,3,6,5,0.52889028,1061.244304,4.033291826,0.74273815,0.547565456,0.022808157,P-017,1274385,47.60565705,-122.3386539
D-026,26,3,5,6,0.52889028,1061.244304,4.033291826,0.74273815,0.547565456,0.022808157,P-017,1274385,47.60565705,-122.3386539
D-026,26,3,3,7,0.52889028,1061.244304,4.033291826,0.74273815,0.547565456,0.022808157,P-017,1274385,47.60565705,-122.3386539
D-026,26,3,3,8,0.52889028,1061.244304,4.033291826,0.74273815,0.547565456,0.022808157,P-017,1274385,47.60565705,-122.3386539
D-026,26,3,5,9,0.52889028,1061.244304,4.033291826,0.74273815,0.547565456,0.022808157,P-017,1274385,47.60565705,-122.3386539
D-026,26,3,8,10,0.52889028,1061.244304,4.033291826,0.74273815,0.547565456,0.022808157,P-017,1274385,47.60565705,-122.3386539
D-026,26,3,10,11,0.52889028,1061.244304,4.033291826,0.74273815,0.547565456,0.022808157,P-017,1274385,47.60565705,-122.3386539
D-026,26,3,8,12,0.52889028,1061.244304,4.033291826,0.74273815,0.547565456,0.022808157,P-017,1274385,47.60565705,-122.3386539
D-027,27,2,2,1,0.847517614,1319.643028,1.39853202,0.632612432,0.585013886,0.132844521,P-018,1261827,47.60815794,-122.3350328
D-027,27,2,3,2,0.847517614,1319.643028,1.39853202,0.632612432,0.585013886,0.132844521,P-018,1261827,47.60815794,-122.3350328
D-027,27,2,4,3,0.847517614,1319.643028,1.39853202,0.632612432,0.585013886,0.132844521,P-018,1261827,47.60815794,-122.3350328
D-027,27,2,5,4,0.847517614,1319.643028,1.39853202,0.632612432,0.585013886,0.132844521,P-018,1261827,47.60815794,-122.3350328
D-027,27,2,6,5,0.847517614,1319.643028,1.39853202,0.632612432,0.585013886,0.132844521,P-018,1261827,47.60815794,-122.3350328
D-027,27,2,5,6,0.847517614,1319.643028,1.39853202,0.632612432,0.585013886,0.132844521,P-018,1261827,47.60815794,-122.3350328
D-027,27,2,3,7,0.847517614,1319.643028,1.39853202,0.632612432,0.585013886,0.132844521,P-018,1261827,47.60815794,-122.3350328
D-027,27,2,3,8,0.847517614,1319.643028,1.39853202,0.632612432,0.585013886,0.132844521,P-018,1261827,47.60815794,-122.3350328
D-027,27,2,5,9,0.847517614,1319.643028,1.39853202,0.632612432,0.585013886,0.132844521,P-018,1261827,47.60815794,-122.3350328
D-027,27,2,8,10,0.847517614,1319.643028,1.39853202,0.632612432,0.585013886,0.132844521,P-018,1261827,47.60815794,-122.3350328
D-027,27,2,10,11,0.847517614,1319.643028,1.39853202,0.632612432,0.585013886,0.132844521,P-018,1261827,47.60815794,-122.3350328
D-027,27,2,8,12,0.847517614,1319.643028,1.39853202,0.632612432,0.585013886,0.132844521,P-018,1261827,47.60815794,-122.3350328
D-028,28,2,2,1,0.991839463,2946.636902,2.814054973,0.667032448,0.698988375,0.047184006,P-018,1263400,47.60784173,-122.3357883
D-028,28,2,3,2,0.991839463,2946.636902,2.814054973,0.667032448,0.698988375,0.047184006,P-018,1263400,47.60784173,-122.3357883
D-028,28,2,4,3,0.991839463,2946.636902,2.814054973,0.667032448,0.698988375,0.047184006,P-018,1263400,47.60784173,-122.3357883
D-028,28,2,5,4,0.991839463,2946.636902,2.814054973,0.667032448,0.698988375,0.047184006,P-018,1263400,47.60784173,-122.3357883
D-028,28,2,6,5,0.991839463,2946.636902,2.814054973,0.667032448,0.698988375,0.047184006,P-018,1263400,47.60784173,-122.3357883
D-028,28,2,5,6,0.991839463,2946.636902,2.814054973,0.667032448,0.698988375,0.047184006,P-018,1263400,47.60784173,-122.3357883
D-028,28,2,3,7,0.991839463,2946.636902,2.814054973,0.667032448,0.698988375,0.047184006,P-018,1263400,47.60784173,-122.3357883
D-028,28,2,3,8,0.991839463,2946.636902,2.814054973,0.667032448,0.698988375,0.047184006,P-018,1263400,47.60784173,-122.3357883
D-028,28,2,5,9,0.991839463,2946.636902,2.814054973,0.667032448,0.698988375,0.047184006,P-018,1263400,47.60784173,-122.3357883
D-028,28,2,8,10,0.991839463,2946.636902,2.814054973,0.667032448,0.698988375,0.047184006,P-018,1263400,47.60784173,-122.3357883
D-028,28,2,10,11,0.991839463,2946.636902,2.814054973,0.667032448,0.698988375,0.047184006,P-018,1263400,47.60784173,-122.3357883
D-028,28,2,8,12,0.991839463,2946.636902,2.814054973,0.667032448,0.698988375,0.047184006,P-018,1263400,47.60784173,-122.3357883
D-029,29,1,2,1,0.619590052,5278.086001,3.16586556,0.551760037,0.414673281,0.028132089,P-019,1272046,47.60613068,-122.3375035
D-029,29,1,3,2,0.619590052,5278.086001,3.16586556,0.551760037,0.414673281,0.028132089,P-019,1272046,47.60613068,-122.3375035
D-029,29,1,4,3,0.619590052,5278.086001,3.16586556,0.551760037,0.414673281,0.028132089,P-019,1272046,47.60613068,-122.3375035
D-029,29,1,5,4,0.619590052,5278.086001,3.16586556,0.551760037,0.414673281,0.028132089,P-019,1272046,47.60613068,-122.3375035
D-029,29,1,6,5,0.619590052,5278.086001,3.16586556,0.551760037,0.414673281,0.028132089,P-019,1272046,47.60613068,-122.3375035
D-029,29,1,5,6,0.619590052,5278.086001,3.16586556,0.551760037,0.414673281,0.028132089,P-019,1272046,47.60613068,-122.3375035
D-029,29,1,3,7,0.619590052,5278.086001,3.16586556,0.551760037,0.414673281,0.028132089,P-019,1272046,47.60613068,-122.3375035
D-029,29,1,3,8,0.619590052,5278.086001,3.16586556,0.551760037,0.414673281,0.028132089,P-019,1272046,47.60613068,-122.3375035
D-029,29,1,5,9,0.619590052,5278.086001,3.16586556,0.551760037,0.414673281,0.028132089,P-019,1272046,47.60613068,-122.3375035
D-029,29,1,8,10,0.619590052,5278.086001,3.16586556,0.551760037,0.414673281,0.028132089,P-019,1272046,47.60613068,-122.3375035
D-029,29,1,10,11,0.619590052,5278.086001,3.16586556,0.551760037,0.414673281,0.028132089,P-019,1272046,47.60613068,-122.3375035
D-029,29,1,8,12,0.619590052,5278.086001,3.16586556,0.551760037,0.414673281,0.028132089,P-019,1272046,47.60613068,-122.3375035
D-030,30,2,2,1,0.571124684,2113.113752,0.709026857,0.448638594,0.500974778,0.134424731,P-020,1258651,47.60873881,-122.3369262
D-030,30,2,3,2,0.571124684,2113.113752,0.709026857,0.448638594,0.500974778,0.134424731,P-020,1258651,47.60873881,-122.3369262
D-030,30,2,4,3,0.571124684,2113.113752,0.709026857,0.448638594,0.500974778,0.134424731,P-020,1258651,47.60873881,-122.3369262
D-030,30,2,5,4,0.571124684,2113.113752,0.709026857,0.448638594,0.500974778,0.134424731,P-020,1258651,47.60873881,-122.3369262
D-030,30,2,6,5,0.571124684,2113.113752,0.709026857,0.448638594,0.500974778,0.134424731,P-020,1258651,47.60873881,-122.3369262
D-030,30,2,5,6,0.571124684,2113.113752,0.709026857,0.448638594,0.500974778,0.134424731,P-020,1258651,47.60873881,-122.3369262
D-030,30,2,3,7,0.571124684,2113.113752,0.709026857,0.448638594,0.500974778,0.134424731,P-020,1258651,47.60873881,-122.3369262
D-030,30,2,3,8,0.571124684,2113.113752,0.709026857,0.448638594,0.500974778,0.134424731,P-020,1258651,47.60873881,-122.3369262
